id,date,city,state,type,ideology,subideology,group,description,image
48141,Apr-23,Belmont,OH,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located in the bathroom of a gas station.,
48150,Apr-23,Berkeley,CA,Antisemitic Incident:Harassment,,,,An individual held a sign on the campus of UC Berkeley showing a swastika next to a Star of David.,
48162,Apr-23,Beverly Hills,CA,Antisemitic Incident:Vandalism,,,,Anti-Israel stickers were placed on a playground in a neighborhood with a large Jewish population.,
48190,Apr-23,Boone,NC,Antisemitic Incident:Harassment,,,,"Individuals posted antisemitic messages, including support for Ye's antisemitism, on a Appalachian State student Snapchat group.",
48204,Apr-23,Boynton Beach,FL,Antisemitic Incident:Harassment,,,,A member of the Jewish community received a threatening antisemitic and anti-Israel voice message.,
48219,Apr-23,Bridgewater,NJ,Antisemitic Incident:Harassment,,,,Middle school students sent threatening antisemitic messages to a Jewish classmate.,
48221,Apr-23,Brighton,MA,Antisemitic Incident:Harassment,,,,A swastika was traced into the condensation on the window of a parked car.,
48237,Apr-23,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,"An individual removed mezuzahs from doorposts, broke apartment windows and set fire to a building's entrance in Flatbush.",
48238,Apr-23,Brooklyn,NY,Antisemitic Incident:Assault,,,,Two men shouted antisemitic slurs at a visibly Jewish driver and hit the car with a baseball bat.,
48239,Apr-23,Brooklyn,NY,Antisemitic Incident:Assault,,,,"A group of individuals shouted an antisemitic expletives and slapped a visibly Jewish man on the back of the head, knocking off his yarmulke.",
48240,Apr-23,Brooklyn,NY,Antisemitic Incident:Assault,,,,"A visibly Jewish individual was assaulted by a man who shouted ""you [expletive] Jew"" and hit the victim with a helmet.",
48255,Apr-23,Broomfield,CO,Antisemitic Incident:Harassment,,,,A Jewish elementary school student experienced antisemitic bullying at school.,
48269,Apr-23,Burlington,VT,Antisemitic Incident:Harassment,,,,A student sent antisemitic messages on Snapchat to a Jewish classmate.,
48301,Apr-23,Carson City,NV,Antisemitic Incident:Vandalism,,,,"The words ""Jew Broom"" were written on a broom at a workplace.",
48340,Apr-23,Charlotte,NC,Antisemitic Incident:Harassment,,,,A Jewish individual received a threatening antisemitic email on their work account.,
48356,Apr-23,Cherry Hill,NJ,Antisemitic Incident:Harassment,,,,Antisemitic notes with swastikas were sent to a business establishment.,
48365,Apr-23,Chicago,IL,Antisemitic Incident:Harassment,,,,"An individual entered a Chabad, made antisemitic comments and threatened to kill the Rabbi's family.",
48366,Apr-23,Chicago,IL,Antisemitic Incident:Harassment,,,,Confidential.,
48424,Apr-23,Coconut Creek,FL,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located on a residential parking spot.,
48437,Apr-23,Columbia,SC,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located on the campus of the University of South Carolina.,
48443,Apr-23,Columbus,OH,Antisemitic Incident:Harassment,,,,A synagogue received antisemitic voice messages from a caller who stated that Judaism is driven by money.,
48444,Apr-23,Columbus,OH,Antisemitic Incident:Harassment,,,,A second synagogue received antisemitic voice messages from a caller who stated that Judaism is driven by money.,
48445,Apr-23,Columbus,OH,Antisemitic Incident:Harassment,,,,A synagogue received antisemitic voice messages from a caller who stated that Judaism is driven by money.,
48446,Apr-23,Columbus,OH,Antisemitic Incident:Harassment,,,,"A Jewish institution received an antisemitic letter that expressed opposition to Holocaust education and included the statement: ""It is quite possible that the reason for the Holocaust is because the European gentiles got fed up.""",
48458,Apr-23,Concord,NH,Antisemitic Incident:Vandalism,,,,Swastikas as well as antisemitic and racist messages were spray-painted on a walkway.,
48530,Apr-23,Denver,CO,Antisemitic Incident:Harassment,,,,A threatening antisemitic email was sent to a Jewish senior living center.,
48544,Apr-23,Des Moines,IA,Antisemitic Incident:Harassment,,,,A Jewish Federation received a conspiratorial antisemitic email.,
48555,Apr-23,Devens,MA,Antisemitic Incident:Vandalism,,,,A swastika was carved into a student's car.,
48624,Apr-23,Eugene,OR,Antisemitic Incident:Harassment,,,,A Nazi flag was flown at a house.,
48627,Apr-23,Evanston,IL,Antisemitic Incident:Harassment,,,,Northwestern University's Hillel received conspiratorial antisemitic emails and phone calls from the same source.,
48635,Apr-23,Fairfax,VA,Antisemitic Incident:Harassment,,,,The director of Chabad at George Mason University received a text message containing a photo of a swastika.,
48666,Apr-23,Fiskdale,MA,Antisemitic Incident:Harassment,,,,A high school student experienced ongoing antisemitic harassment at school.,
48753,Apr-23,Great Barrington,MA,Antisemitic Incident:Harassment,,,,Swastikas as well as racist and anti-LGBTQ+ graffiti were traced into sand at Lake Mansfield.,
48775,Apr-23,Hallandale Beach,FL,Antisemitic Incident:Harassment,,,,"A resident of a condominium building made antisemitic comments to neighbors, including the words ""Jewish whore.""",
48778,Apr-23,Hamilton,MA,Antisemitic Incident:Harassment,,,,High school students sent group text messages containing antisemitic comments.,
48791,Apr-23,Hardwick,VT,Antisemitic Incident:Harassment,,,,An individual made disparaging antisemitic comments on Facebook about their former doctor.,
48793,Apr-23,Harrison,NY,Antisemitic Incident:Harassment,,,,High school students performed Nazi salutes during a Holocaust education program.,
48823,Apr-23,Hewlett,NY,Antisemitic Incident:Vandalism,,,,A swastika was etched in the bathroom of a school.,
48829,Apr-23,Highland Park,NJ,Antisemitic Incident:Harassment,,,,"An individual stated: ""Hitler should have killed all liberal Jews like you"" to an acquaintance.",
48832,Apr-23,Hingham,MA,Antisemitic Incident:Harassment,,,,An individual threatened to shoot a pride flag at a shopping center and made antisemitic remarks over the phone.,
48844,4/1/2023,Houston,TX,Anti-LGBTQ+ Incident:Harassment;Antisemitic Incident:Harassment,,,,"A banner with the words ""Transgenderism is Judaism"" was displayed on a freeway overpass.",
48845,Apr-23,Houston,TX,Antisemitic Incident:Harassment,,,,"A Jewish non-profit received an antisemitic voice message from a caller who referred to themselves as ""Real Jew,"" and referred to the organization's staff as ""lying sack of shit Jews.""",
48861,Apr-23,Huntington,NY,Antisemitic Incident:Harassment,,,,A Jewish middle school student experienced antisemitic harassment at school.,
48873,Apr-23,Hyde Park,VT,Antisemitic Incident:Harassment,,,,"A swastika and the words ""No Jews"" were written on a desk in the classroom of a Jewish teacher.",
48898,Apr-23,Jacksonville,FL,Antisemitic Incident:Harassment,,,,Conspiratorial antisemitic emails were sent to several Jewish institutions.,
48899,Apr-23,Jacksonville,FL,Antisemitic Incident:Harassment,,,,Antisemitic comments were made on a Facebook post of a Jewish organization.,
48979,Apr-23,Las Vegas,NV,Antisemitic Incident:Harassment,,,,"An antisemitic, anti-Israel and conspiratorial bomb threat was called into a Chabad.",
48980,Apr-23,Las Vegas,NV,Antisemitic Incident:Harassment,,,,Antisemitic notes alleging that Jewish people poison food were left at the private residences of two members of a Chabad.,
48981,Apr-23,Las Vegas,NV,Antisemitic Incident:Vandalism,,,,Swastikas were drawn on Jewish students' cars at a high school.,
48996,Apr-23,Lenox,MA,Antisemitic Incident:Vandalism,,,,Graffiti that included swastikas and an anti-LGBTQ+ slur targeted at a trans Jewish student was located at a school.,
49000,Apr-23,Levittown,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located on the campus of a school.,
49022,Apr-23,Livingston,MI,Antisemitic Incident:Vandalism,,,,A swastika was spray-painted on a tree near an individual's home.,
49030,Apr-23,Los Angeles,CA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was spotted in several locations along Pico Boulevard.,
49047,Apr-23,Los Gatos,CA,Antisemitic Incident:Harassment,,,,A Jewish non-profit organization received an antisemitic phone call.,
49088,Apr-23,Manhattan,NY,Antisemitic Incident:Harassment,,,,"A pro-Israel organization received a letter that stated: ""Israel Get the Hell Out of Palestine Hate Jews.""",
49089,Apr-23,Manhattan,NY,Antisemitic Incident:Harassment,,,,An individual sent multiple harassing antisemitic text messages to an acquaintance.,
49090,Apr-23,Manhattan,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located on a playground at Smith Houses.,
49091,Apr-23,Manhattan,NY,Antisemitic Incident:Harassment,,,,"""Zionists not welcome"" was chalked on the campus of NYU.",
49092,Apr-23,Manhattan,NY,Antisemitic Incident:Harassment,,,Black Hebrew Israelite,An individual displayed antisemitic rhetoric by the Museum of Natural History that blamed Jews for slavery and colonization of the U.S.,
49093,Apr-23,Manhattan,NY,Antisemitic Incident:Harassment,,,,Touro University and Yeshiva University received bomb threats from an individual who claimed that a neo-Nazi group would carry out an attack.,
49153,Apr-23,Miami,FL,Antisemitic Incident:Harassment,,,,A conspiratorial antisemitic email was sent to several employees of a Jewish Federation.,
49178,Apr-23,Milwaukee,WI,Antisemitic Incident:Harassment,,,,"A Jewish Federation received a voice message in which the caller stated: ""Hey, hey, it's me, Adolf Hitler. Just remember, kill yourself.""",
49251,Apr-23,Natick,MA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located at the West Natick MBTA station.,
49266,Apr-23,New Haven,CT,Antisemitic Incident:Harassment,,,,Antisemitic fliers targeting a Yale University student were located in residential areas of New Haven and Hamden.,
49277,Apr-23,New York,NY,Antisemitic Incident:Harassment,,,,An antisemitic bomb threat was called into a business establishment.,
49331,Apr-23,North Smithfield,RI,Antisemitic Incident:Vandalism,,,,"Graffiti that included swastikas as well as antisemitic, anti-LGBTQ+ and racist slurs was located on a bench and table at Pacheco Park.",
49340,Apr-23,Oahu,HI,Antisemitic Incident:Vandalism,,,,"A Jewish-owned business was vandalized with a swastika, ""KKK,"" ""Good By Jew"" and ""Hitler Berlin.""",
49381,Apr-23,Orange,CA,Antisemitic Incident:Harassment,,,,"""Kill the Jews"" was posted on the student social media app Fizz at Chapman University.",
49411,Apr-23,Pebble Beach,CA,Antisemitic Incident:Harassment,,,,A swastika was drawn in chalk on the campus of a school.,
49455,Apr-23,Pittsburgh,PA,Antisemitic Incident:Harassment,,,,"A synagogue received an antisemitic contact form submission that stated: ""U FUCKING JEW BASTARDS. TOO BAD MORE OF YOU ROTTEN RAT BASTARD JEWS DIDNT DIE. HITLER WAS RIGHT, YOU ARE ALL PARASITES.""",
49480,Apr-23,Plano,TX,Antisemitic Incident:Harassment,,,,Confidential.,
49495,Apr-23,Portland,OR,Antisemitic Incident:Harassment,,,,A synagogue received a suspicious antisemitic and anti-Zionist email.,
49547,Apr-23,Queens,NY,Antisemitic Incident:Assault,,,,"An individual approached a victim, hit her with a brick and stated: ""Jew fag.""",
49558,Apr-23,Ramsey,NJ,Antisemitic Incident:Harassment,,,,Middle school students sang happy birthday to Hitler and performed Nazi salutes during a class.,
49628,Apr-23,Sacramento,CA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located at a light rail station near the campus of Sacramento City College.,
49629,Apr-23,Sacramento,CA,Antisemitic Incident:Harassment,,,,A guest speaker at a school promoted multiple antisemitic conspiracy theories about the 9/11 terror attacks and COVID.,
49656,Apr-23,San Diego,CA,Antisemitic Incident:Harassment,,,,"An antisemitic comment stating ""second Holocaust coming soon"" was left on an Instagram post from a Jewish student group at UC San Diego.",
49700,Apr-23,Sarasota,FL,Antisemitic Incident:Harassment,,,,"A Jewish person received an antisemitic text message with the words 'stupid fucking Jew bitch"" from a known individual.",
49735,Apr-23,Shoreham,NY,Antisemitic Incident:Vandalism,,,,Swastikas were drawn on a multiple desks at a school.,
49797,Apr-23,St. James,NY,Antisemitic Incident:Vandalism,,,,A swastika was drawn on a playground at a school.,
49806,Apr-23,St. Louis Park,MN,Antisemitic Incident:Harassment,,,,"A Jewish-owned business received an antisemitic and racist letter that ended with a swastika and the words: ""White Power forever, K.K.K. Stay Well White Folks.""",
49814,Apr-23,Stamford,CT,Antisemitic Incident:Harassment,,,,"An individual shouted: ""Tell your friends to get out of the Al-Aqsa Mosque"" at congregants outside of a synagogue.",
49817,Apr-23,Stanford,CA,Antisemitic Incident:Vandalism,,,,A mezuzah on the doorframe of a Jewish student at Stanford University was forcibly removed and broken.,
49844,Apr-23,Tampa,FL,Antisemitic Incident:Assault,,,,Two Jewish students were assaulted during an intramural soccer game at the University of Southern Florida. The unknown assailants allegedly used antisemitic rhetoric.,
